post_query,message_channel_name,channel_title,post_id,telegram_post_id,message_user_id,date,text,post_validation_status,post_url,caption,message_views_count,message_forwards,message_reactions,message_reply_to,forward_from,message_entities,message_has_photo,message_has_video,message_has_document,post_author,message_edit_date,message_media_group_id
canal:oficialjpnews,oficialjpnews,Jovem Pan News,22125,1646885539,-1001646885539,2026-02-11T10:05:34Z,"O Projeto de Lei 6133/25 foi uma iniciativa do governo federal, apresentada no fim do ano passado. Na mesma época, o governo também anunciou a criação da Universidade Federal Indígena (Unind), cujo projeto segue em tramitação.  **Saiba mais: **https://jovempan.com.br/noticias/politica/camara-aprova-projeto-de-lei-que-cria-a-universidade-federal-do-esporte.html",FLAGGED,https://t.me/oficialjpnews/22125,,2421,0,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🤔'), count=22, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤬'), count=17, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='💩'), count=10, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🖕'), count=5, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤡'), count=4, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=3, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D39480E50>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D394832D0>]",TRUE,FALSE,FALSE,,2026-02-11T10:08:48Z,
canal:oficialjpnews,oficialjpnews,Jovem Pan News,22126,1646885539,-1001646885539,2026-02-11T10:39:37Z,"O plano A é o governador de Minas Gerais, Romeu Zema (Novo). A avaliação é que Zema agregaria peso e ampliaria o alcance da chapa, já que foi reeleito e tem boa aprovação no segundo maior colégio eleitoral do país.  **Saiba mais:** https://jovempan.com.br/opiniao-jovem-pan/comentaristas/beatriz-manfredini/os-planos-a-b-e-c-para-vice-de-flavio-bolsonaro.html",FLAGGED,https://t.me/oficialjpnews/22126,,2501,4,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=57, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🍾'), count=8, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=7, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤨'), count=2, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D3945C250>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3945DD10>]",TRUE,FALSE,FALSE,,2026-02-11T10:49:48Z,
canal:oficialjpnews,oficialjpnews,Jovem Pan News,22127,1646885539,-1001646885539,2026-02-11T11:30:51Z,"O secretário de Estado dos Estados Unidos, Marco Rubio, deixou de exercer uma das funções adicionais que acumulava no governo de Donald Trump ao sair do cargo de arquivista interino dos Estados Unidos, informou um porta-voz da National Archives and Records Administration (NARA) nesta quarta-feira (11).  **Saiba mais:** https://jovempan.com.br/opiniao-jovem-pan/comentaristas/eliseu-caetano/marco-rubio-perde-mais-uma-funcao-no-governo-trump.html",FLAGGED,https://t.me/oficialjpnews/22127,,2461,0,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🤔'), count=32, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=11, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=2, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D3945DD90>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3945F9D0>]",TRUE,FALSE,FALSE,,2026-02-11T11:37:42Z,
canal:oficialjpnews,oficialjpnews,Jovem Pan News,22128,1646885539,-1001646885539,2026-02-11T12:14:10Z,"O crime foi cometido por seis adultos – incluindo uma mulher que segurou a vítima – e um adolescente. A violência parou quando um dos criminosos percebeu o erro, segundo a polícia.  **Saiba mais:** https://jovempan.com.br/noticias/brasil/adolescente-e-estuprada-no-rio-por-sete-pessoas-apos-ordem-do-tribunal-do-trafico.html",FLAGGED,https://t.me/oficialjpnews/22128,,2503,1,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🤬'), count=57, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤷\u200d♂'), count=3, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='😢'), count=1, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🙏'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D39336810>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D39334BD0>]",TRUE,FALSE,FALSE,,2026-02-11T12:28:27Z,
canal:oficialjpnews,oficialjpnews,Jovem Pan News,22129,1646885539,-1001646885539,2026-02-11T12:48:19Z,"O motorista permaneceu no local, prestou socorro e apresentou imagens registradas pela câmera instalada no veículo. Ainda conforme a polícia, ele não apresentava sinais de embriaguez.  **Saiba mais:** https://jovempan.com.br/noticias/brasil/homem-morre-apos-ser-atropelado-por-carro-da-tesla-em-sao-paulo-veja-video.html",FLAGGED,https://t.me/oficialjpnews/22129,,2625,0,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🤷\u200d♂'), count=21, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤔'), count=5, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤷'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D39334390>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D393348D0>]",TRUE,FALSE,FALSE,,2026-02-11T13:26:44Z,
canal:oficialjpnews,oficialjpnews,Jovem Pan News,22130,1646885539,-1001646885539,2026-02-11T14:17:18Z,"Pesquisa do Paraná Pesquisas divulgada nesta quarta (11) aponta Fernando Haddad (36,5%), Marina Silva (31,3%) e Guilherme Derrite (29,9%) na dianteira na disputa ao Senado por São Paulo. Coronel Mello Araújo aparece com 20,3%, seguido por Ricardo Salles (11,5%), Paulinho da Força (9,2%), Baleia Rossi (7,2%) e Robson Tuma (5,8%).  Em 2026, duas das três cadeiras do estado serão renovadas. O instituto ouviu 1.580 eleitores entre 6 e 10 de fevereiro, em entrevistas presenciais. A margem de erro é de 2,5 pontos percentuais, com 95% de confiança. O levantamento está registrado no TSE sob o número SP-04650/2026.  📺 Confira na JP News e Panflix 👉 https://bit.ly/3SS2fab",FLAGGED,https://t.me/oficialjpnews/22130,,2843,3,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='💩'), count=79, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤮'), count=37, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤣'), count=10, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤯'), count=6, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=2, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,[<telethon.tl.types.MessageEntityUrl object at 0x0000021D39463410>],TRUE,FALSE,FALSE,,2026-02-11T14:18:04Z,
canal:oficialjpnews,oficialjpnews,Jovem Pan News,22131,1646885539,-1001646885539,2026-02-11T17:44:02Z,"O corpo de Vanessa Lara foi encontrado com sinais de violência nesta terça-feira (10), em uma pista de caminhada de Juatuba, na Região Metropolitana de Belo Horizonte. A jovem, natural de Pará de Minas, estava desaparecida após sair para procurar um emprego.  Saiba mais: https://www.instagram.com/reel/DUn8GEUlEge/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==",FLAGGED,https://t.me/oficialjpnews/22131,,2430,0,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='😱'), count=41, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='😭'), count=21, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤬'), count=6, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=1, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='😢'), count=1, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🙏'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,[<telethon.tl.types.MessageEntityUrl object at 0x0000021D39461910>],TRUE,FALSE,FALSE,,2026-02-11T17:53:37Z,
canal:oficialjpnews,oficialjpnews,Jovem Pan News,22132,1646885539,-1001646885539,2026-02-11T18:04:07Z,Na manhã desta quarta-feira (11) a Polícia Federal realizou mandados de busca e apreensão em dois endereços de investigados em supostas irregularidades cometidas pela Rioprevidência a favor do Banco Master.  Saiba mais: https://jovempan.com.br/noticias/brasil/caso-master-video-mostra-dinheiro-jogado-pela-janela-durante-operacao-da-pf.html,FLAGGED,https://t.me/oficialjpnews/22132,,2278,1,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🤡'), count=43, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=4, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=4, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='😱'), count=4, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=3, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🥱'), count=3, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,[<telethon.tl.types.MessageEntityUrl object at 0x0000021D39463B10>],TRUE,FALSE,FALSE,,2026-02-11T18:05:08Z,
canal:oficialjpnews,oficialjpnews,Jovem Pan News,22133,1646885539,-1001646885539,2026-02-11T19:16:56Z,"Um Fokker 50, da companhia Starsky Aviation, foi evacuado após um pouso de emergência que terminou nas águas da costa da Somália. O incidente ocorreu na última terça-feira (10), logo após a aeronave decolar de Mogadíscio com destino a Galkayo. Segundo a imprensa local, o avião sofreu uma falha técnica logo após a decolagem e foi forçado a retornar ao Aeroporto Internacional Aden Adde, mas acabou saindo da pista e parando próximo à praia.  Imagens mostram a aeronave parcialmente submersa com uma das asas quebrada devido ao impacto. O diretor-geral da Autoridade de Aviação Civil da Somália, Ahmed Moalim Hassan, explicou que o piloto conseguiu tocar o solo, mas perdeu o controle da aeronave em seguida. Apesar do cenário dramático e da destruição parcial da estrutura, as autoridades confirmaram que todos os 55 ocupantes foram retirados com segurança e não há registro de feridos.  Equipes de emergência atuaram rapidamente para garantir a sobrevivência de todos os passageiros e tripulantes. As causas exatas da falha mecânica ainda não foram divulgadas, e o caso segue sob investigação oficial da aviação civil do país. O episódio, que poderia ter terminado em tragédia, é visto como um verdadeiro milagre pela ausência de vítimas em meio à gravidade do acidente.  Saiba mais: https://www.instagram.com/p/DUoLJRtFT3w/",FLAGGED,https://t.me/oficialjpnews/22133,,2193,0,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='😱'), count=28, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🙏'), count=11, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤬'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,[<telethon.tl.types.MessageEntityUrl object at 0x0000021D39463710>],TRUE,FALSE,FALSE,,2026-02-11T19:25:45Z,
canal:oficialjpnews,oficialjpnews,Jovem Pan News,22134,1646885539,-1001646885539,2026-02-11T19:30:48Z,"Um raro e devastador ataque a tiros chocou a pequena cidade de Tumbler Ridge, na Colúmbia Britânica, nesta terça-feira (10). O atentado, que ocorreu na Tumbler Ridge Secondary School e em uma residência próxima, deixou, ao menos, dez mortos e 25 feridos. Vídeos registrados no local mostram o momento em que os estudantes deixam o prédio em fila indiana, com os braços levantados, escoltados por policiais em meio a uma forte operação de emergência. Casos dessa natureza são incomuns no Canadá, país conhecido por suas leis rígidas de controle de armas.  **Saiba mais:** https://www.instagram.com/p/DUoOrTLldsb/",FLAGGED,https://t.me/oficialjpnews/22134,,2175,0,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='😱'), count=33, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤬'), count=8, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🥱'), count=4, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=1, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🙏'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D39463890>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D39460790>]",TRUE,FALSE,FALSE,,2026-02-11T19:40:28Z,
canal:oficialjpnews,oficialjpnews,Jovem Pan News,22135,1646885539,-1001646885539,2026-02-11T20:13:46Z,"A companhia aérea Latam demitiu nesta quarta-feira (11) o piloto de avião Sérgio Antônio Lopes, de 62 anos, suspeito de chefiar uma rede de exploração sexual de crianças e adolescentes. “A LATAM informa que o Sr. Sergio Antonio Lopes não faz mais parte do seu quadro de colaboradores”, diz empresa em nota enviada à Jovem Pan. “A companhia adota a política de tolerância zero para ações e atos que desrespeitem os seus valores, ética e código de conduta, permanecendo à disposição das autoridades para colaborar com as investigações”, acrescenta.  **Saiba mais:** https://jovempan.com.br/noticias/brasil/latam-demite-piloto-preso-sob-acusacao-de-chefiar-rede-de-exploracao-sexual-infantil.html",FLAGGED,https://t.me/oficialjpnews/22135,,2205,1,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=41, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👏'), count=22, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=3, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤷\u200d♂'), count=2, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D394629D0>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D39461550>]",TRUE,FALSE,FALSE,,2026-02-11T20:16:21Z,
canal:oficialjpnews,oficialjpnews,Jovem Pan News,22136,1646885539,-1001646885539,2026-02-11T20:33:08Z,"O deputado federal Alberto Fraga (PL-DF) defendeu publicamente a prisão do governador do Distrito Federal, Ibaneis Rocha, em meio às investigações sobre a aquisição de ativos do Banco Master pelo BRB.  **Saiba mais: **https://jovempan.com.br/opiniao-jovem-pan/comentaristas/bruno-pinheiro/deputado-alberto-fraga-pede-prisao-de-ibaneis-em-meio-a-escandalo-do-banco-master.html",FLAGGED,https://t.me/oficialjpnews/22136,,2285,1,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=33, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🥱'), count=14, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👏'), count=6, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D393B5DD0>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D393B4290>]",TRUE,FALSE,FALSE,,2026-02-11T20:39:20Z,
canal:oficialjpnews,oficialjpnews,Jovem Pan News,22137,1646885539,-1001646885539,2026-02-11T21:01:54Z,"A jornalista Beatriz Manfredini traz detalhes sobre a movimentação interna na Suprema Corte em relação à possível prisão domiciliar de Jair Bolsonaro. Segundo apuração, cinco ministros já seriam favoráveis à medida: Edson Fachin, Gilmar Mendes, Luiz Fux, André Mendonça e Nunes Marques.  **Saiba mais:** https://www.instagram.com/p/DUoZO4QgFsB/",FLAGGED,https://t.me/oficialjpnews/22137,,2481,4,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🙏'), count=87, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=11, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤔'), count=5, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👌'), count=2, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D393B4710>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D393B50D0>]",TRUE,FALSE,FALSE,,2026-02-11T21:02:15Z,
