post_description,post_validation_status,post_url,post_shares_count,post_time_raw,post_is_time_estimated,post_original_id,text_length,post_hashtags,post_likes_count,post_author_username,post_query,post_published_at,comments,
"A Comissão Representativa dos Produtores de Tabaco assinou, na sexta-feira, 13 de fevereiro, o protocolo de negociação com a empresa JTI, durante reunião realizada na sede da Afubra, em Santa Cruz do Sul/RS. O acordo estabelece reajuste linear na tabela de preços mínimos do tabaco para a safra 2025/2026, sendo de 7,06% para o tipo Virgínia e de 6,56% para o tipo Burley.",FLAGGED,,5,14h,False,9fd314fbfd9c9399,674,{},0,Fumicultores Brasil (Giovane Weber) ,profile: Fumicultores Brasil (Giovane Weber) ,2026-02-14T21:01:21.794,{},
"De tração animal, para uma propriedade mecanizada.",VALID,,4,17h,False,3b0fe30e0b43a27d,140,{},0,Fumicultores Brasil (Giovane Weber) ,profile: Fumicultores Brasil (Giovane Weber) ,2026-02-14T18:01:41.468,"{{'user_name': 'Leonaldo Rodrigues', 'comment_text': 'Isso sim é conteúdo de verdade, mostrando a nossa realidade no interior!!cada dia fico mais impressionado com tudo que você posta, parabéns!'}}",
"Muito bom. O sistema se chama over head. Sistema elevado . No tempo da universal criamos o sistema elevado com casas de vegetação. Com bandejas plásticas suspensas. Mas era oneroso e o sistema floating era mais fácil. Concordo com o que se diz da sanidade , menos riscos de doenças. O importante dessa questão foi a iniciativa do produtor em investir na facilidade . Nao precisa de muita água. Serve para os dois sistemas, bandejas plásticas com nível mínimo d'água. como 10 , no siamesa flat.",VALID,,18,20h,False,19ca04500b0dd689,413,{},0,Fumicultores Brasil (Giovane Weber) ,profile: Fumicultores Brasil (Giovane Weber) ,2026-02-14T15:02:03.272,"{{'user_name': 'Ernani Weiss - Especialista em Tabaco', 'comment_text': 'Lavoura muito bem fornada . Nota=se que houve excesso de nitrogênio. Muita brotação e manchas de pontos mortos nas folhas porque os fumos permanecem muito tempo na lavoura .não amadurecem no seu ciclo normal . Para resolver essa situação utilize o Grypho e reduza o excesso de coberturas. O Grypho ajuda a planta a aproveitar melhor o fertilizante. Dá lavouras mais equilibradas e produtivas. Mais peso nas folhas'}}",
Hoje tem negociações sobre o preço da safra de tabaco.,VALID,,14,22h,False,52d1d1fc52c64da4,314,{},0,Fumicultores Brasil (Giovane Weber) ,profile: Fumicultores Brasil (Giovane Weber) ,2026-02-14T13:02:29.519,"{{'user_name': 'Ernani Weiss - Especialista em Tabaco', 'comment_text': 'Quem diversifica precisa do Grypho.pofe plantar qualquer cultura . Principalmente o maracujá. Batata, aipim, tomate. Outras verduras, tudo sem resíduos'}}",
"Esse ano o investimento da paleteira não se paga kkk , rir p não chorar.",VALID,,6,22h,False,1ab3009f2c9179bd,53,{},0,Fumicultores Brasil (Giovane Weber) ,profile: Fumicultores Brasil (Giovane Weber) ,2026-02-14T13:03:11.141,"{{'user_name': 'Vagno Paula Luiz Henrique', 'comment_text': 'Só falta um gerador e um sistema de água pra incêndio'}}",
"Meu novo amiguim, o Amigurumi.
Obrigado Natália Bubolz Zarnott.",VALID,,13,1d,False,80a422762459d689,40,{},0,Fumicultores Brasil (Giovane Weber) ,profile: Fumicultores Brasil (Giovane Weber) ,2026-02-14T11:03:32.233,"{{'user_name': 'Selmafreitas Freitas', 'comment_text': 'Já tem nome pretinha.'}}",
Que maravilha e que aula. N sabia que tinha que tirar o pé antigo após a colheia. Já vou fazer aqui na.minha plantação de 2 pés kklkkl,VALID,https://www.facebook.com/fumicultoresdobr/posts/pfbid0viAvo8yNmn8wGXZdwZxBA2u3RZiZ5fBQLrqctjetXxra4tH5UunwGtuk36kJ3pgBl,0,1d,False,9f83fde2dc016623,178,{},0,Fumicultores Brasil (Giovane Weber) ,profile: Fumicultores Brasil (Giovane Weber) ,2026-02-14T11:03:37.973,"{{'user_name': 'Franciel Locks', 'comment_text': '1 arroba de fumo tá valendo muito mais que 1 arroba de carne. Apartir do momento que ter uma safra sem problemas climáticos, não sei se algum produtor irá conseguir vender um BO1'}}",
Muito bem. Propriedade bem organizada e diversificada.,VALID,,51,1d,False,d58f0eabf7a29ef1,61,{},0,Fumicultores Brasil (Giovane Weber) ,profile: Fumicultores Brasil (Giovane Weber) ,2026-02-14T11:04:09.624,"{{'user_name': 'Adriano Silva', 'comment_text': 'Falta de respeito com o produtor principalmente a empresa Bat'}, {'user_name': 'Darlei Pasternak', 'comment_text': 'Adriano Silva\nBat esse ano tirou o produtor pra palhaço'}, {'user_name': 'Adriano Silva', 'comment_text': 'Adriano Silva\nBat esse ano tirou o produtor pra palhaço'}}",
"Na propriedade dos Bitencourt, também tem muita diversificação de culturas.",VALID,https://www.facebook.com/fumicultoresdobr/posts/pfbid04kPc2KCKaTULHy2Du1hUafbz5qAEDEoAWy1owucHJnWEp39QY1BvvPZy81BdNu27l,26,1d,False,457c45e8c4b2aaf7,372,{},0,Fumicultores Brasil (Giovane Weber) ,profile: Fumicultores Brasil (Giovane Weber) ,2026-02-14T11:04:57.365,"{{'user_name': 'Varlei Righi', 'comment_text': 'Essa ainda ta pagando maisoumenos ,mais as outras firma tao pagando tudo x no meio do pé'}}",
era nó tempo das estufa de 8 andames,VALID,,1,1d,False,7d6fa182bce57c14,50,{},0,Fumicultores Brasil (Giovane Weber) ,profile: Fumicultores Brasil (Giovane Weber) ,2026-02-14T11:05:22.187,"{{'user_name': 'Derli Luiz Pigosso', 'comment_text': 'Meu pai tem um valmet 65 faz uns 25 anos'}}",
"E a lida não para.
A praticidade do uso de cintas na cultura do tabaco.",VALID,,57,1d,False,ac3285c6ee0e0d35,493,{},0,Fumicultores Brasil (Giovane Weber) ,profile: Fumicultores Brasil (Giovane Weber) ,2026-02-14T11:05:48.391,"{{'user_name': 'Ernani Weiss - Especialista em Tabaco', 'comment_text': ""Muito bom. O sistema se chama over head. Sistema elevado . No tempo da universal criamos o sistema elevado com casas de vegetação. Com bandejas plásticas suspensas. Mas era oneroso e o sistema floating era mais fácil. Concordo com o que se diz da sanidade , menos riscos de doenças. O importante dessa questão foi a iniciativa do produtor em investir na facilidade . Nao precisa de muita água. Serve para os dois sistemas, bandejas plásticas com nível mínimo d'água. como 10 , no siamesa flat.""}}",
"NOVAMENTE: Homem de 63 anos morre após acidente com trator agrícola em Seia
Um homem de 63 anos morreu na tarde desta terça-feira após o despiste de um trator agrícola em uma propriedade rural localizada junto à Avenida Luís Vaz de Camões, no município de Seia.
Segundo informações das autoridades, o acidente ocorreu dentro da área da quinta onde a vítima trabalhava. As circunstâncias exatas do despiste ainda não foram esclarecidas.
Foram mobilizados para o local os Bombeiros Voluntários de Seia, que atuaram com três viaturas e oito operacionais, além da ambulância de Suporte Imediato de Vida (SIV) do INEM, sediada no Hospital de Seia. A Guarda Nacional Republicana (GNR) também esteve presente.
O Núcleo de Investigação de Acidentes de Viação (NICAV) foi acionado e conduz as diligências para apurar as causas do acidente.
FONTE::REDES SOCIAIS",VALID,,5,1d,False,15537a0854006ab7,54,{},0,Fumicultores Brasil (Giovane Weber) ,profile: Fumicultores Brasil (Giovane Weber) ,2026-02-14T11:06:15.067,"{{'user_name': 'Eder Luiz Krauze', 'comment_text': 'Bom dia Fala da tabela do tabaco Burley da Universal!'}}",
"Informando os produtores de tabaco associados de nosso Sistema Faesc/Senar e Sindicatos Rurais. 
#fumicultura #fumicultoresunidos 
#agronegocio 
@emerson_gabriel_woiciechovski 
@fumicultores_unidos 
@elenibaum 
@ruralirineopolis 
@sistemafaescsenar See less",VALID,,14,2d,False,c598dd04417e755a,72,{},0,Fumicultores Brasil (Giovane Weber) ,profile: Fumicultores Brasil (Giovane Weber) ,2026-02-13T11:06:39.837,"{{'user_name': 'André Di Domenico', 'comment_text': 'Esse ano o investimento da paleteira não se paga kkk , rir p não chorar.'}}",
E por isso que agui no Rio Grande do Sul já não tem mais o controle desa praga de braguiaria até em Beira de estradas tá cheio tenho um sítio já não sei mais ovue fazer tomou conta de tudo e pessoas ainda plantão esa praga,VALID,https://www.facebook.com/fumicultoresdobr/posts/pfbid0rcXiNu2goXP4QyzzUx4CepV36mo9FDECU5EnmXYKhajZ9oEooak7Sy6FJ9V3fKNPl,0,2d,False,e6e54aa6bf8a7940,63,{},0,Fumicultores Brasil (Giovane Weber) ,profile: Fumicultores Brasil (Giovane Weber) ,2026-02-13T11:07:07.307,"{{'user_name': 'Leonilda Mohr', 'comment_text': 'Show parabéns'}}",
Fizemos o registro do percurso na Serra do Rio do Rastro.,VALID,,67,2d,False,01d6fe53b9e58f1f,134,{},0,Fumicultores Brasil (Giovane Weber) ,profile: Fumicultores Brasil (Giovane Weber) ,2026-02-13T11:07:32.861,"{{'user_name': 'Vanda Crivellaro', 'comment_text': 'Que maravilha e que aula. N sabia que tinha que tirar o pé antigo após a colheia. Já vou fazer aqui na.minha plantação de 2 pés kklkkl'}, {'user_name': 'Nei Warmling', 'comment_text': 'É lei tirar os pés todo ano. Tem o vazio sanitário na cultura do maracujá.'}}",
Tabela com o reajuste da Philip Morris Brasil.,VALID,,3,2d,False,75685bcc6999e81f,54,{},0,Fumicultores Brasil (Giovane Weber) ,profile: Fumicultores Brasil (Giovane Weber) ,2026-02-13T11:08:00.692,"{{'user_name': 'Ernani Weiss - Especialista em Tabaco', 'comment_text': 'Muito bem. Propriedade bem organizada e diversificada.'}}",
Como você faz para grampear o tabaco?,VALID,,12,3d,False,eecdee2186bd6921,75,{},0,Fumicultores Brasil (Giovane Weber) ,profile: Fumicultores Brasil (Giovane Weber) ,2026-02-12T11:08:28.416,"{{'user_name': 'Gilda Friske Gressler', 'comment_text': 'Legal planta colhei de tudo um pouco'}}",
Uma conversa com a Dona Luiza.,VALID,,5,2d,False,1786dea0d96fd94a,36,{},0,Fumicultores Brasil (Giovane Weber) ,profile: Fumicultores Brasil (Giovane Weber) ,2026-02-13T11:08:55.194,"{{'user_name': 'Gilberto Souza', 'comment_text': 'era nó tempo das estufa de 8 andames'}}",
"A Polícia Civil de Arroio do Meio instaurou um inquérito para apurar um possível caso de crueldade contra animais relacionado à chamada “corrida do porco”, realizada no município no último fim de semana.",VALID,,1,2d,False,a75b5290ffc22933,71,{},0,Fumicultores Brasil (Giovane Weber) ,profile: Fumicultores Brasil (Giovane Weber) ,2026-02-13T11:09:20.654,"{{'user_name': 'Cavera Cabral', 'comment_text': 'E os guri do tabaco'}, {'user_name': 'Ricardo Pereira da Silva', 'comment_text': 'Cavera Cabral\num dia faço um teu , uma máquina humana colhendo fumo'}, {'user_name': 'Cavera Cabral', 'comment_text': 'Cavera Cabral\num dia faço um teu , uma máquina humana colhendo fumo'}}",
Sempre foi assim a empresa fazendo o agricultor de bobo e ano que vem vai ser igual essa falatória e nada de números precisa três reuniões para na terceira dar o mínimo domínio,VALID,https://www.facebook.com/fumicultoresdobr/posts/pfbid0w9WTcA569zkyghGu3xay6SecVC1rmAids6HofSkezv76z5HWjG1Df2JpNXKFd6sQl,2,3d,False,3a96906035ef1145,851,{},0,Fumicultores Brasil (Giovane Weber) ,profile: Fumicultores Brasil (Giovane Weber) ,2026-02-12T11:10:02.612,"{{'user_name': 'Cleuza De Fatima', 'comment_text': 'Que horror de novo que dó perdeu a vida trabalhando'}}",
"Continuando com a Expedição Os Caminhos do Tabaco, fizemos a segunda parada na propriedade do Edson Matias e da Jaqueline.",VALID,https://www.facebook.com/fumicultoresdobr/posts/pfbid02EeqN78ChNLuP5V5WHkcKzkjotuY9C3J4Y1KmnDXHKmLc2WM22fyrHEFVPxQMxxyRl,6,2d,False,5dc00386cdb3f272,257,"{'#fumicultura', '#fumicultoresunidos', '#agronegocio'}",0,Fumicultores Brasil (Giovane Weber) ,profile: Fumicultores Brasil (Giovane Weber) ,2026-02-13T11:10:23.438,"{{'user_name': 'José Cordeiro', 'comment_text': 'A verdade que as empresas não sabem pra onde tá caminhando no Brasil tá difícil tu capota até estacionado'}}",
"Uma mensagem recebida de produtor de Burley.
Boa tarde! Somos produtores de tabaco Burley do interior de Arroio do Tigre. Giovane, sabe o motivo da tão pouca valorização na venda do Burley deste ano? Aqui, ainda hoje, três produtores venderam fumo na xxxxxx e receberam apenas R$ 259,00 a arroba, sendo que alguns venderam apenas o fumo de pé e outros com a baxeira junto. Toda semana o valor está despencando.
Nós, que somos jovens, estamos sem motivação. Temos muitos investimentos para pagar e, todo ano, contamos com a esperança de vender melhor, mas acaba sempre ficando só na esperança. Dizem que há muito fumo, por isso a pouca valorização, mas ainda nesta safra queríamos fazer um pedido em meu nome (meu marido já tem pedido com a xxxxxx) e nos falaram que não poderiam aumentar a quantidade de produtores para poder valorizar a compra dos que já são clientes. Mas então, onde está essa valorização?
Se não aumentam o número de produtores, não deveria haver tanto fumo a ponto de rebaixarem os valores como estão fazendo. Quem sabe um bate-papo com alguém responsável pela compra do fumo? Ou alguém que possa explicar o porquê de estarmos sendo novamente atingidos pela desvalorização?
Acho que esses são alguns dos maiores questionamentos dos produtores, que comentam entre si e não conseguem fazer nada além de reclamar. Um forte abraço e uma boa semana para você e sua família. Até mais.",VALID,,23,3d,False,0b280ec97e2dc38e,222,{},0,Fumicultores Brasil (Giovane Weber) ,profile: Fumicultores Brasil (Giovane Weber) ,2026-02-12T11:11:06.026,"{{'user_name': 'Delmar Mielczarski', 'comment_text': 'E por isso que agui no Rio Grande do Sul já não tem mais o controle desa praga de braguiaria até em Beira de estradas tá cheio tenho um sítio já não sei mais ovue fazer tomou conta de tudo e pessoas ainda plantão esa praga'}}",
"Barbaridade, porque já não passou todos cordão antes de colocar a tampa pra prensar!!!!",VALID,https://www.facebook.com/fumicultoresdobr/posts/pfbid02sbyThWm5XnTeDtgUCGv5i9oHixnTziiyZkBjsxTccoQLEVHsMj4FBPdjQwgXFfK3l,1,4d,False,8888efd6ccb243c6,57,{},0,Fumicultores Brasil (Giovane Weber) ,profile: Fumicultores Brasil (Giovane Weber) ,2026-02-11T11:11:42.767,"{{'user_name': 'Daniel Bederode', 'comment_text': 'acho q eu não teria corajen de pasar'}}",
Diversificação na propriedade da família Mikoski.,FLAGGED,https://www.facebook.com/fumicultoresdobr/posts/pfbid02S55tsLZ8qejP3FP6eVvHZmS8PoZZHAQr3YzuJokPn1hJErRnosJgWzHQBB8ASth2l,22,4d,False,74439ff0852e3907,46,{},0,Fumicultores Brasil (Giovane Weber) ,profile: Fumicultores Brasil (Giovane Weber) ,2026-02-11T11:12:18.108,"{{'user_name': 'Gabi Rafa', 'comment_text': 'BAT nada de se manifestar\n?'}, {'user_name': 'Gustavo Da Gama Fagundes', 'comment_text': 'Gabi Rafa\nja largo tabela tbm'}, {'user_name': 'Gabi Rafa', 'comment_text': 'Gabi Rafa\nja largo tabela tbm'}}",
"Agricultor é multado em mais de R$ 500 mil por queimada no PR (Vídeo)
Durante a Operação Verão 2025/2026, iniciada em 27 de janeiro e concluída em 8 de fevereiro de 2026, a Polícia Militar Ambiental flagrou uma queimada irregular em área rural de Querência do Norte, nas proximidades do Porto Natal.
De acordo com os agentes da PM, o fogo era utilizado para a limpeza de restos culturais em uma lavoura de arroz, sem autorização do órgão ambiental competente. As chamas atingiram cerca de 87 hectares. O responsável pela propriedade foi identificado no local e autuado, e o uso do fogo foi imediatamente suspenso.
A infração foi enquadrada no Decreto Federal nº 6.514/2008. A penalidade foi agravada porque a área está localizada na zona de amortecimento da Unidade de Conservação das Ilhas e Várzeas do Rio Paraná, considerada de alta relevância ambiental.
Ao todo, foram lavrados dois Autos de Infração Ambiental, que somam R$ 528 mil em multas. Também foi determinado o embargo de 87 hectares, impedindo qualquer continuidade da prática de queimada no local.
Imagens: Polícia Militar Ambiental",FLAGGED,https://www.facebook.com/fumicultoresdobr/posts/pfbid0342EVKe4zMybKxUGKHQVMG4U9rPWg6H849ggjmspbfpwDLxQUziMQ6jNSxx1Pcdkpl,2,4d,False,ab464ed0fe00fc16,37,{},0,Fumicultores Brasil (Giovane Weber) ,profile: Fumicultores Brasil (Giovane Weber) ,2026-02-11T11:12:39.437,"{{'user_name': 'Jose Claudino', 'comment_text': 'Parabéns boa ideia'}}",
"Pra quem trabalha com planejamento sem fazer o passo maior que as pernas muda pouca coisa.
Já vi anos piores que esse...
Falo pelo Burley, onde olhar se vê fumo plantado, isso era óbvio que iria acontecer..
Pessoal meteu fumo a torto e direito achando que iria ser igual as safras passadas e se lascaram...",VALID,https://www.facebook.com/fumicultoresdobr/posts/pfbid02SP71bYSrBdYd4wdaEtE91CDANmiEnWV41my735TR39d4Pp28FrFDJqWbqYoM9oa4l,0,4d,False,116c2ac664d85c6a,30,{},0,Fumicultores Brasil (Giovane Weber) ,profile: Fumicultores Brasil (Giovane Weber) ,2026-02-11T11:13:07.459,"{{'user_name': 'Ilma Bauer', 'comment_text': 'Boa tarde gente batalhadora'}}",
Esa crotalária e uma ótima adubação principalmente quem tem problema de nematóides ! Já estou semeando pelo segundo ano ? Pena que esse ano estou tendo problema com vaquinha,VALID,https://www.facebook.com/fumicultoresdobr/posts/pfbid0vn6xaS9GCLMKbGqGKyPr8j4L6tvVuSjGxS7qyRzFLMVLqMa3si8DGgUD8xKe22Xrl,2,4d,False,aefb7c15ba2b7852,203,{},0,Fumicultores Brasil (Giovane Weber) ,profile: Fumicultores Brasil (Giovane Weber) ,2026-02-11T11:13:53.400,"{{'user_name': 'Vagner Giovane', 'comment_text': 'Queria ver o mesmo empenho de deputados, vereadores e afins que usam a causa animal como palanque político para ajudar quem realmente precisa.'}}",
